Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Textbox5
Average,0,0,0,0,1072,1662.333333,2721,2848,2212,1102.666667,0,0,
2016,0,,,,,,,,,,,,0
2015,0,0,0,0,"1,024","1,594","2,839","3,195","2,499","1,406",0,0,"12,557"
2014,0,0,0,0,"1,015","1,725","2,610","2,748","2,374","1,116",0,0,"11,588"
2013,0,0,0,0,"1,177","1,668","2,714","2,601","1,763",786,0,0,"10,709"
