Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Textbox5
Average,7629.8,6683.8,8710.4,6079.6,20810.4,6068.2,9242.6,7959.8,8727.4,10096,6118.2,5776.6,
2016,"9,505","8,503",,,,,,,,,,,"18,008"
2015,"10,164","7,304","7,611","5,788","23,005","5,023","12,962","9,573","9,007","19,386","10,363","7,449","127,635"
2014,"7,177","4,668","14,537","6,079","9,352","5,863","5,719","7,428","2,902","9,568","5,734","6,610","85,637"
2013,"6,055","7,660","8,772","6,940","28,621","7,462","7,971","7,616","4,107","3,628","6,063","5,216","100,111"
2012,"7,332","8,411","8,510","5,003","25,819","5,470","9,687","5,829","10,248","11,679","4,001","4,744","106,733"
2011,"7,421","5,376","4,122","6,588","17,255","6,523","9,874","9,353","17,373","6,219","4,430","4,864","99,398"
