Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Textbox5
Average,0,0,245,945,169,265,1100,145,86,401,385,252,
2016,326,,,,,,,,,,,,326
2015,0,0,245,945,169,265,"1,100",145,86,401,385,252,"3,993"
