Name,Textbox3
African Burial Ground NM,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Recreation%20Visitors%20By%20Month%20(1979%20-%20Last%20Calendar%20Year)

Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Textbox5
2016,885,"2,146",,,,,,,,,,,"3,031"
2015,773,"1,829","1,529","6,121","7,348","6,603","9,079","7,111","6,042","6,516","1,998","1,399","56,348"
2014,941,"1,662","1,901","8,446","8,612","6,858","8,187","5,522","3,657","5,495","1,780","1,800","54,861"
2013,"4,680","4,533","5,806","7,917","12,068","12,533","11,970","11,597","8,622","5,561","5,074","2,873","93,234"
2012,"5,948","6,812","9,197","8,900","9,836","8,643","8,233","2,749","1,673","7,761","3,046","4,826","77,624"
2011,"2,069","7,523","6,994","8,554","9,153","11,596","11,250","9,722","8,583","13,736","10,735","8,670","108,585"
2010,"3,142","4,223","10,091","13,529","13,827","10,200","12,486","13,424","10,480","13,016","7,926","4,769","117,113"

