Name,Textbox3
Saint Croix Island International Historic Site,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Recreation%20Visitors%20By%20Month%20(1979%20-%20Last%20Calendar%20Year)

Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Textbox5
2016,0,,,,,,,,,,,,0
2015,0,0,0,0,"1,024","1,594","2,839","3,195","2,499","1,406",0,0,"12,557"
2014,0,0,0,0,"1,015","1,725","2,610","2,748","2,374","1,116",0,0,"11,588"
2013,0,0,0,0,"1,177","1,668","2,714","2,601","1,763",786,0,0,"10,709"

